spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,F1,F2,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,7.6875000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.9083743600159946e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3360864550103765e+01,8.0340672382648126e-01,-9.1494363585319078e+00,1.0204730006349815e-02,3.6834267678343443e-03,4.1492417490071745e+00,7.0323532143492951e-01,4.2740733240600381e-01,2.1370366620300191e-01,4.9999999999999983e-01,True,1,1,2.2002306429968521e-01,2.3532120323824485e-01,1.3148261778818044e-02,3.3386058070758085e-01,2.3719126128688681e-01,2.5144704061695694e-01,6.8711609170750199e-02,7.6766698330843555e-03,7.6766688192364645e-03,7.6766687537259300e-03,6,1,1,-1,0,-1,-1,-1,-9.7046531489150328e-04,2.8466237542687522e-04,1.0113533484352221e-03,2.8562703022055742e+00
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,7.6875000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.9083743600159946e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3360864550103765e+01,8.0340672382648126e-01,-9.1494363585319078e+00,1.0204730006349815e-02,3.6834267678343443e-03,4.1492417490071745e+00,7.0323532143492951e-01,4.2740733240600381e-01,2.1370366620300191e-01,4.9999999999999983e-01,True,1,1,2.2002306429968521e-01,2.3532120323824485e-01,1.3148261778818044e-02,3.3386058070758085e-01,2.3719126128688681e-01,2.5144704061695694e-01,6.8711609170750199e-02,7.6766698330843555e-03,7.6766688192364645e-03,7.6766687537259300e-03,6,1,1,-1,1,-1,-1,1,2.0293562422192541e-18,0.0000000000000000e+00,2.0293562422192541e-18,0.0000000000000000e+00
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,7.6875000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.9083743600159946e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3360864550103765e+01,8.0340672382648126e-01,-9.1494363585319078e+00,1.0204730006349815e-02,3.6834267678343443e-03,4.1492417490071745e+00,7.0323532143492951e-01,4.2740733240600381e-01,2.1370366620300191e-01,4.9999999999999983e-01,True,1,1,2.2002306429968521e-01,2.3532120323824485e-01,1.3148261778818044e-02,3.3386058070758085e-01,2.3719126128688681e-01,2.5144704061695694e-01,6.8711609170750199e-02,7.6766698330843555e-03,7.6766688192364645e-03,7.6766687537259300e-03,6,1,1,-1,2,-1,1,-1,-2.2529836302340577e-02,-2.9376632457311622e-02,3.7021345982314553e-02,-2.2250452141300712e+00
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,7.6875000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.9083743600159946e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3360864550103765e+01,8.0340672382648126e-01,-9.1494363585319078e+00,1.0204730006349815e-02,3.6834267678343443e-03,4.1492417490071745e+00,7.0323532143492951e-01,4.2740733240600381e-01,2.1370366620300191e-01,4.9999999999999983e-01,True,1,1,2.2002306429968521e-01,2.3532120323824485e-01,1.3148261778818044e-02,3.3386058070758085e-01,2.3719126128688681e-01,2.5144704061695694e-01,6.8711609170750199e-02,7.6766698330843555e-03,7.6766688192364645e-03,7.6766687537259300e-03,6,1,1,-1,3,-1,1,1,-2.2375068453646230e-02,-1.2618285292392319e-02,2.5687833930200479e-02,-2.6281069548777820e+00
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,7.6875000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.9083743600159946e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3360864550103765e+01,8.0340672382648126e-01,-9.1494363585319078e+00,1.0204730006349815e-02,3.6834267678343443e-03,4.1492417490071745e+00,7.0323532143492951e-01,4.2740733240600381e-01,2.1370366620300191e-01,4.9999999999999983e-01,True,1,1,2.2002306429968521e-01,2.3532120323824485e-01,1.3148261778818044e-02,3.3386058070758085e-01,2.3719126128688681e-01,2.5144704061695694e-01,6.8711609170750199e-02,7.6766698330843555e-03,7.6766688192364645e-03,7.6766687537259300e-03,6,1,1,-1,4,1,-1,-1,-1.1376432836659071e-02,-3.1028025636538024e-03,1.1791972177546526e-02,-2.8753292269775779e+00
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,7.6875000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.9083743600159946e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3360864550103765e+01,8.0340672382648126e-01,-9.1494363585319078e+00,1.0204730006349815e-02,3.6834267678343443e-03,4.1492417490071745e+00,7.0323532143492951e-01,4.2740733240600381e-01,2.1370366620300191e-01,4.9999999999999983e-01,True,1,1,2.2002306429968521e-01,2.3532120323824485e-01,1.3148261778818044e-02,3.3386058070758085e-01,2.3719126128688681e-01,2.5144704061695694e-01,6.8711609170750199e-02,7.6766698330843555e-03,7.6766688192364645e-03,7.6766687537259300e-03,6,1,1,-1,5,1,-1,1,-1.7503019836659462e-02,-4.5208350363802889e-04,1.7508857269872193e-02,-3.1157695090666251e+00
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,7.6875000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.9083743600159946e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3360864550103765e+01,8.0340672382648126e-01,-9.1494363585319078e+00,1.0204730006349815e-02,3.6834267678343443e-03,4.1492417490071745e+00,7.0323532143492951e-01,4.2740733240600381e-01,2.1370366620300191e-01,4.9999999999999983e-01,True,1,1,2.2002306429968521e-01,2.3532120323824485e-01,1.3148261778818044e-02,3.3386058070758085e-01,2.3719126128688681e-01,2.5144704061695694e-01,6.8711609170750199e-02,7.6766698330843555e-03,7.6766688192364645e-03,7.6766687537259300e-03,6,1,1,-1,6,1,1,-1,6.7050218498579298e-02,1.8639760689382464e-18,6.7050218498579298e-02,2.7799701636732792e-17
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,7.6875000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.9083743600159946e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3360864550103765e+01,8.0340672382648126e-01,-9.1494363585319078e+00,1.0204730006349815e-02,3.6834267678343443e-03,4.1492417490071745e+00,7.0323532143492951e-01,4.2740733240600381e-01,2.1370366620300191e-01,4.9999999999999983e-01,True,1,1,2.2002306429968521e-01,2.3532120323824485e-01,1.3148261778818044e-02,3.3386058070758085e-01,2.3719126128688681e-01,2.5144704061695694e-01,6.8711609170750199e-02,7.6766698330843555e-03,7.6766688192364645e-03,7.6766687537259300e-03,6,1,1,-1,7,1,1,1,9.5450726144661227e-02,-2.6055772982172317e-02,9.8943137342827447e-02,-2.6648369395467475e-01
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,7.6875000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.9083743600159946e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3360864550103765e+01,8.0340672382648126e-01,-9.1494363585319078e+00,1.0204730006349815e-02,3.6834267678343443e-03,4.1492417490071745e+00,7.0323532143492951e-01,4.2740733240600381e-01,2.1370366620300191e-01,4.9999999999999983e-01,True,1,1,2.2002306429968521e-01,2.3532120323824485e-01,1.3148261778818044e-02,3.3386058070758085e-01,2.3719126128688681e-01,2.5144704061695694e-01,6.8711609170750199e-02,7.6766698330843555e-03,7.6766688192364645e-03,7.6766687537259300e-03,7,1,1,1,0,-1,-1,-1,-2.5366953027740675e-18,4.0587124844385083e-18,4.7862271248294335e-18,2.1293956421384590e+00
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,7.6875000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.9083743600159946e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3360864550103765e+01,8.0340672382648126e-01,-9.1494363585319078e+00,1.0204730006349815e-02,3.6834267678343443e-03,4.1492417490071745e+00,7.0323532143492951e-01,4.2740733240600381e-01,2.1370366620300191e-01,4.9999999999999983e-01,True,1,1,2.2002306429968521e-01,2.3532120323824485e-01,1.3148261778818044e-02,3.3386058070758085e-01,2.3719126128688681e-01,2.5144704061695694e-01,6.8711609170750199e-02,7.6766698330843555e-03,7.6766688192364645e-03,7.6766687537259300e-03,7,1,1,1,1,-1,-1,1,9.7046531489150436e-04,-2.8466237542687121e-04,1.0113533484352221e-03,-2.8532235138421491e-01
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,7.6875000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.9083743600159946e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3360864550103765e+01,8.0340672382648126e-01,-9.1494363585319078e+00,1.0204730006349815e-02,3.6834267678343443e-03,4.1492417490071745e+00,7.0323532143492951e-01,4.2740733240600381e-01,2.1370366620300191e-01,4.9999999999999983e-01,True,1,1,2.2002306429968521e-01,2.3532120323824485e-01,1.3148261778818044e-02,3.3386058070758085e-01,2.3719126128688681e-01,2.5144704061695694e-01,6.8711609170750199e-02,7.6766698330843555e-03,7.6766688192364645e-03,7.6766687537259300e-03,7,1,1,1,2,-1,1,-1,-2.0405615624146282e-02,-5.0655679554422899e-02,5.4611235292023753e-02,-1.9537397758819899e+00
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,7.6875000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.9083743600159946e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3360864550103765e+01,8.0340672382648126e-01,-9.1494363585319078e+00,1.0204730006349815e-02,3.6834267678343443e-03,4.1492417490071745e+00,7.0323532143492951e-01,4.2740733240600381e-01,2.1370366620300191e-01,4.9999999999999983e-01,True,1,1,2.2002306429968521e-01,2.3532120323824485e-01,1.3148261778818044e-02,3.3386058070758085e-01,2.3719126128688681e-01,2.5144704061695694e-01,6.8711609170750199e-02,7.6766698330843555e-03,7.6766688192364645e-03,7.6766687537259300e-03,7,1,1,1,3,-1,1,1,-2.6797528961748692e-02,-2.6751199962879658e-02,3.7864683517886855e-02,-2.3570596645529678e+00
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,7.6875000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.9083743600159946e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3360864550103765e+01,8.0340672382648126e-01,-9.1494363585319078e+00,1.0204730006349815e-02,3.6834267678343443e-03,4.1492417490071745e+00,7.0323532143492951e-01,4.2740733240600381e-01,2.1370366620300191e-01,4.9999999999999983e-01,True,1,1,2.2002306429968521e-01,2.3532120323824485e-01,1.3148261778818044e-02,3.3386058070758085e-01,2.3719126128688681e-01,2.5144704061695694e-01,6.8711609170750199e-02,7.6766698330843555e-03,7.6766688192364645e-03,7.6766687537259300e-03,7,1,1,1,4,1,-1,-1,-1.5259683796513362e-02,-8.5603234952817721e-03,1.7496773642973310e-02,-2.6303612896836999e+00
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,7.6875000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.9083743600159946e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3360864550103765e+01,8.0340672382648126e-01,-9.1494363585319078e+00,1.0204730006349815e-02,3.6834267678343443e-03,4.1492417490071745e+00,7.0323532143492951e-01,4.2740733240600381e-01,2.1370366620300191e-01,4.9999999999999983e-01,True,1,1,2.2002306429968521e-01,2.3532120323824485e-01,1.3148261778818044e-02,3.3386058070758085e-01,2.3719126128688681e-01,2.5144704061695694e-01,6.8711609170750199e-02,7.6766698330843555e-03,7.6766688192364645e-03,7.6766687537259300e-03,7,1,1,1,5,1,-1,1,-2.4942477566027285e-02,-6.9244220358301708e-03,2.5885803206817146e-02,-2.8707963267948968e+00
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,7.6875000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.9083743600159946e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3360864550103765e+01,8.0340672382648126e-01,-9.1494363585319078e+00,1.0204730006349815e-02,3.6834267678343443e-03,4.1492417490071745e+00,7.0323532143492951e-01,4.2740733240600381e-01,2.1370366620300191e-01,4.9999999999999983e-01,True,1,1,2.2002306429968521e-01,2.3532120323824485e-01,1.3148261778818044e-02,3.3386058070758085e-01,2.3719126128688681e-01,2.5144704061695694e-01,6.8711609170750199e-02,7.6766698330843555e-03,7.6766688192364645e-03,7.6766687537259300e-03,7,1,1,1,6,1,1,-1,9.5450726144661227e-02,2.6055772982172321e-02,9.8943137342827447e-02,2.6648369395467475e-01
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,7.6875000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.9083743600159946e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3360864550103765e+01,8.0340672382648126e-01,-9.1494363585319078e+00,1.0204730006349815e-02,3.6834267678343443e-03,4.1492417490071745e+00,7.0323532143492951e-01,4.2740733240600381e-01,2.1370366620300191e-01,4.9999999999999983e-01,True,1,1,2.2002306429968521e-01,2.3532120323824485e-01,1.3148261778818044e-02,3.3386058070758085e-01,2.3719126128688681e-01,2.5144704061695694e-01,6.8711609170750199e-02,7.6766698330843555e-03,7.6766688192364645e-03,7.6766687537259300e-03,7,1,1,1,7,1,1,1,1.4602140726870949e-01,3.0849463915292794e-19,1.4602140726870949e-01,2.1126672103990494e-18
